28,13.462270545699,0.23049714377585,0.652669292873004,1
28,16.1679555635134,-1.12878135694356,-0.79409467149681,1
28,13.736625581896,-0.262785974271976,0.467719276616788,1
28,15.3497243141674,1.6219125823304,0.630326916682062,1
28,15.9497439453489,-0.857355056668309,1.13050869906127,1
28,16.0446822176763,-2.11454392221967,-2.18682110080124,1
28,16.6969638380371,0.688967687379019,0.86186701825343,1
28,-15.0801986462707,-0.248048487852258,0.804032318204526,2
28,-14.4566150968902,-0.346466537182744,0.327537146262959,2
28,-15.625895217002,0.98904894505605,0.973420580002988,2
28,-13.0550901496984,0.13347516691532,-1.43885253922362,2
28,-16.0430095360161,1.0826500960396,-0.438254952441528,2
28,-15.2613879948382,-1.09893409328427,-1.93402069737014,2
28,-14.4044788391908,-0.869655016196644,-0.818980544576308,2
28,-15.1277690205425,-0.442018092000891,-0.576192004568899,2
28,-16.9454476432573,-1.63021818445309,-1.25968317700601,2
28,-13.5631242646177,-0.27779073023854,-0.242606516869688,2
28,-2.25887050991463,-5.46973717120047,-13.8224104906147,3
28,0.963131214579673,-3.71484492978619,-13.5766434882933,3
28,0.950880760629361,-4.93973109655184,-14.0420502324956,3
28,0.204696840370034,-3.34768608370848,-15.8584099998961,3
28,-0.541556031567341,-3.37525076234405,-14.6143582269955,3
28,-0.999631853480856,-2.20087909165068,-14.6896851030147,3
28,0.020299333219291,0.474304880726783,-15.7175019908226,3
28,0.106552533359729,-3.37531311663337,-15.2606927307394,3
28,0.399251526406921,-3.67848736494999,-13.6305707489807,3
28,0.97867890130376,-4.52195300936626,-14.2178273591678,3
28,0.978808332306032,12.1048502774184,8.51087455025145,4
28,0.0827922748293541,13.3686443673394,10.4795749865693,4
28,0.958719357944846,11.5160653452475,8.53074182857288,4
28,-1.58987143091179,11.7372330141357,8.96778273038695,4
28,2.67490457403095,11.6435939058631,12.1362904656023,4
28,-0.772236158528394,9.56694427858671,9.39957359301578,4
28,0.797835580013895,13.3200132636906,10.9118048105028,4
28,-0.725178955106955,11.4876729116996,10.4005606518063,4
28,0.726062817687565,11.6850543170426,9.84981715581904,4
28,0.101634922964495,11.852922353127,8.55153080077271,4
28,-11.0728409849776,4.19762079849941,10.2582999604027,5
28,-12.3851353958523,3.44991551007074,10.3360483774211,5
28,-10.1855101555564,3.2918238681152,9.62987769883646,5
28,-8.55360857269359,3.43104959362312,9.21267046655833,5
28,-11.0703361426637,3.67486592396793,9.60300674415988,5
28,-10.1947468036344,2.27812285014302,9.94477220715723,5
28,-11.2884342380164,4.53125784125716,10.9918571988824,5
28,-11.4567959846423,2.67311621971035,8.57151763992972,5
28,-10.9037116619343,4.42728600175473,9.72832171465362,5
28,-10.3053597444311,4.57267273810108,8.3072310439371,5
28,11.8515401261964,-9.29452381577517,-2.89694296673502,6
28,9.80853178762148,-9.17855629598597,-3.35313326718981,6
28,10.4250664618501,-10.2714579360145,-4.64300280160869,6
28,12.0951644299687,-8.02422350298056,-4.03440053716546,6
28,10.1210065218141,-9.61998558345781,-6.6986932274501,6
28,9.90568480940569,-8.55190805954978,-4.19077151183176,6
28,8.66081752820455,-9.32172235501002,-4.42733082291534,6
28,10.2340440509395,-9.39494895742646,-6.69662869997949,6
28,10.4017894580475,-10.8425731152846,-7.94393153288328,6
28,12.8543802581676,-10.1200200611606,-5.80153391566816,6
28,-10.136202262952,-3.25908914263519,-11.1760944863339,7
28,-10.253462232164,-0.0108758419603627,-11.8440979461935,7
28,-9.78292170028289,-0.865835922612179,-11.8258047873771,7
28,-10.0871724517275,-1.99094135952438,-10.5356245192068,7
28,-10.787027955744,-1.67850502761255,-8.68786994973141,7
28,-12.0789809381233,-2.59270599524308,-12.3836682832743,7
28,-11.0034423256118,-2.03527826821719,-8.48963915250934,7
28,-10.8774533720042,-0.587530977603707,-11.1833059571798,7
28,-9.39719611868907,-1.81538622654407,-10.9841551289993,7
28,-10.689878642805,-0.309644135832345,-10.3526786034966,7
28,11.2919067151461,9.04495563218107,8.11137301022769,8
28,11.3050015649792,8.11300991237502,7.63651020996062,8
28,10.8870874586893,6.57818164447487,6.2424662736088,8
28,9.60587605624439,7.55859655936385,7.7303189077934,8
28,10.4221934138,6.9626523577716,8.10318223073638,8
28,9.77922237609885,5.42744025612964,8.12737378123514,8
28,11.2573468082614,7.64189992370735,9.63663965876047,8
28,9.98529063853249,4.15279453316702,7.97914981552,8
28,9.42837463243106,6.03777895993491,7.12416686727399,8
28,8.81207050475073,8.14373915652497,9.85594620316922,8
29,14.916552079138,0.630105138680946,-1.36218367345688,1
29,14.5087231732731,-0.415604597291918,-0.609150804971699,1
29,15.5519940348385,-0.0448377729116992,0.419321612167087,1
29,13.462270545699,0.23049714377585,0.652669292873004,1
29,16.1679555635134,-1.12878135694356,-0.79409467149681,1
29,13.736625581896,-0.262785974271976,0.467719276616788,1
29,15.3497243141674,1.6219125823304,0.630326916682062,1
29,15.9497439453489,-0.857355056668309,1.13050869906127,1
29,16.0446822176763,-2.11454392221967,-2.18682110080124,1
29,16.6969638380371,0.688967687379019,0.86186701825343,1
29,-15.0801986462707,-0.248048487852258,0.804032318204526,2
29,-14.4566150968902,-0.346466537182744,0.327537146262959,2
29,-15.625895217002,0.98904894505605,0.973420580002988,2
29,-13.0550901496984,0.13347516691532,-1.43885253922362,2
29,-16.0430095360161,1.0826500960396,-0.438254952441528,2
29,-15.2613879948382,-1.09893409328427,-1.93402069737014,2
29,-14.4044788391908,-0.869655016196644,-0.818980544576308,2
29,-15.1277690205425,-0.442018092000891,-0.576192004568899,2
29,-16.9454476432573,-1.63021818445309,-1.25968317700601,2
29,-13.5631242646177,-0.27779073023854,-0.242606516869688,2
29,-2.25887050991463,-5.46973717120047,-13.8224104906147,3
29,0.963131214579673,-3.71484492978619,-13.5766434882933,3
29,0.950880760629361,-4.93973109655184,-14.0420502324956,3
29,0.204696840370034,-3.34768608370848,-15.8584099998961,3
29,-0.541556031567341,-3.37525076234405,-14.6143582269955,3
29,-0.999631853480856,-2.20087909165068,-14.6896851030147,3
29,0.020299333219291,0.474304880726783,-15.7175019908226,3
29,0.106552533359729,-3.37531311663337,-15.2606927307394,3
29,0.399251526406921,-3.67848736494999,-13.6305707489807,3
29,0.97867890130376,-4.52195300936626,-14.2178273591678,3
29,0.978808332306032,12.1048502774184,8.51087455025145,4
29,0.0827922748293541,13.3686443673394,10.4795749865693,4
29,0.958719357944846,11.5160653452475,8.53074182857288,4
29,-1.58987143091179,11.7372330141357,8.96778273038695,4
29,2.67490457403095,11.6435939058631,12.1362904656023,4
29,-0.772236158528394,9.56694427858671,9.39957359301578,4
29,0.797835580013895,13.3200132636906,10.9118048105028,4
29,-0.725178955106955,11.4876729116996,10.4005606518063,4
29,0.726062817687565,11.6850543170426,9.84981715581904,4
29,0.101634922964495,11.852922353127,8.55153080077271,4
29,-11.0728409849776,4.19762079849941,10.2582999604027,5
29,-12.3851353958523,3.44991551007074,10.3360483774211,5
29,-10.1855101555564,3.2918238681152,9.62987769883646,5
29,-8.55360857269359,3.43104959362312,9.21267046655833,5
29,-11.0703361426637,3.67486592396793,9.60300674415988,5
29,-10.1947468036344,2.27812285014302,9.94477220715723,5
29,-11.2884342380164,4.53125784125716,10.9918571988824,5
29,-11.4567959846423,2.67311621971035,8.57151763992972,5
29,-10.9037116619343,4.42728600175473,9.72832171465362,5
29,-10.3053597444311,4.57267273810108,8.3072310439371,5
29,11.8515401261964,-9.29452381577517,-2.89694296673502,6
29,9.80853178762148,-9.17855629598597,-3.35313326718981,6
29,10.4250664618501,-10.2714579360145,-4.64300280160869,6
29,12.0951644299687,-8.02422350298056,-4.03440053716546,6
29,10.1210065218141,-9.61998558345781,-6.6986932274501,6
29,9.90568480940569,-8.55190805954978,-4.19077151183176,6
29,8.66081752820455,-9.32172235501002,-4.42733082291534,6
29,10.2340440509395,-9.39494895742646,-6.69662869997949,6
29,10.4017894580475,-10.8425731152846,-7.94393153288328,6
29,12.8543802581676,-10.1200200611606,-5.80153391566816,6
29,-10.136202262952,-3.25908914263519,-11.1760944863339,7
29,-10.253462232164,-0.0108758419603627,-11.8440979461935,7
29,-9.78292170028289,-0.865835922612179,-11.8258047873771,7
29,-10.0871724517275,-1.99094135952438,-10.5356245192068,7
29,-10.787027955744,-1.67850502761255,-8.68786994973141,7
29,-12.0789809381233,-2.59270599524308,-12.3836682832743,7
29,-11.0034423256118,-2.03527826821719,-8.48963915250934,7
29,-10.8774533720042,-0.587530977603707,-11.1833059571798,7
29,-9.39719611868907,-1.81538622654407,-10.9841551289993,7
29,-10.689878642805,-0.309644135832345,-10.3526786034966,7
29,11.2919067151461,9.04495563218107,8.11137301022769,8
29,11.3050015649792,8.11300991237502,7.63651020996062,8
29,10.8870874586893,6.57818164447487,6.2424662736088,8
29,9.60587605624439,7.55859655936385,7.7303189077934,8
29,10.4221934138,6.9626523577716,8.10318223073638,8
29,9.77922237609885,5.42744025612964,8.12737378123514,8
29,11.2573468082614,7.64189992370735,9.63663965876047,8
29,9.98529063853249,4.15279453316702,7.97914981552,8
29,9.42837463243106,6.03777895993491,7.12416686727399,8
29,8.81207050475073,8.14373915652497,9.85594620316922,8
30,14.916552079138,0.630105138680946,-1.36218367345688,1
30,14.5087231732731,-0.415604597291918,-0.609150804971699,1
30,15.5519940348385,-0.0448377729116992,0.419321612167087,1
30,13.462270545699,0.23049714377585,0.652669292873004,1
30,16.1679555635134,-1.12878135694356,-0.79409467149681,1
30,13.736625581896,-0.262785974271976,0.467719276616788,1
30,15.3497243141674,1.6219125823304,0.630326916682062,1
30,15.9497439453489,-0.857355056668309,1.13050869906127,1
30,16.0446822176763,-2.11454392221967,-2.18682110080124,1
30,16.6969638380371,0.688967687379019,0.86186701825343,1
30,-15.0801986462707,-0.248048487852258,0.804032318204526,2
30,-14.4566150968902,-0.346466537182744,0.327537146262959,2
30,-15.625895217002,0.98904894505605,0.973420580002988,2
30,-13.0550901496984,0.13347516691532,-1.43885253922362,2
30,-16.0430095360161,1.0826500960396,-0.438254952441528,2
30,-15.2613879948382,-1.09893409328427,-1.93402069737014,2
30,-14.4044788391908,-0.869655016196644,-0.818980544576308,2
30,-15.1277690205425,-0.442018092000891,-0.576192004568899,2
30,-16.9454476432573,-1.63021818445309,-1.25968317700601,2
30,-13.5631242646177,-0.27779073023854,-0.242606516869688,2
30,-2.25887050991463,-5.46973717120047,-13.8224104906147,3
30,0.963131214579673,-3.71484492978619,-13.5766434882933,3
30,0.950880760629361,-4.93973109655184,-14.0420502324956,3
30,0.204696840370034,-3.34768608370848,-15.8584099998961,3
30,-0.541556031567341,-3.37525076234405,-14.6143582269955,3
30,-0.999631853480856,-2.20087909165068,-14.6896851030147,3
30,0.020299333219291,0.474304880726783,-15.7175019908226,3
30,0.106552533359729,-3.37531311663337,-15.2606927307394,3
30,0.399251526406921,-3.67848736494999,-13.6305707489807,3
30,0.97867890130376,-4.52195300936626,-14.2178273591678,3
30,0.978808332306032,12.1048502774184,8.51087455025145,4
30,0.0827922748293541,13.3686443673394,10.4795749865693,4
30,0.958719357944846,11.5160653452475,8.53074182857288,4
30,-1.58987143091179,11.7372330141357,8.96778273038695,4
30,2.67490457403095,11.6435939058631,12.1362904656023,4
30,-0.772236158528394,9.56694427858671,9.39957359301578,4
30,0.797835580013895,13.3200132636906,10.9118048105028,4
30,-0.725178955106955,11.4876729116996,10.4005606518063,4
30,0.726062817687565,11.6850543170426,9.84981715581904,4
30,0.101634922964495,11.852922353127,8.55153080077271,4
30,-11.0728409849776,4.19762079849941,10.2582999604027,5
30,-12.3851353958523,3.44991551007074,10.3360483774211,5
30,-10.1855101555564,3.2918238681152,9.62987769883646,5
30,-8.55360857269359,3.43104959362312,9.21267046655833,5
30,-11.0703361426637,3.67486592396793,9.60300674415988,5
30,-10.1947468036344,2.27812285014302,9.94477220715723,5
30,-11.2884342380164,4.53125784125716,10.9918571988824,5
30,-11.4567959846423,2.67311621971035,8.57151763992972,5
30,-10.9037116619343,4.42728600175473,9.72832171465362,5
30,-10.3053597444311,4.57267273810108,8.3072310439371,5
30,11.8515401261964,-9.29452381577517,-2.89694296673502,6
30,9.80853178762148,-9.17855629598597,-3.35313326718981,6
30,10.4250664618501,-10.2714579360145,-4.64300280160869,6
30,12.0951644299687,-8.02422350298056,-4.03440053716546,6
30,10.1210065218141,-9.61998558345781,-6.6986932274501,6
30,9.90568480940569,-8.55190805954978,-4.19077151183176,6
30,8.66081752820455,-9.32172235501002,-4.42733082291534,6
30,10.2340440509395,-9.39494895742646,-6.69662869997949,6
30,10.4017894580475,-10.8425731152846,-7.94393153288328,6
30,12.8543802581676,-10.1200200611606,-5.80153391566816,6
30,-10.136202262952,-3.25908914263519,-11.1760944863339,7
30,-10.253462232164,-0.0108758419603627,-11.8440979461935,7
30,-9.78292170028289,-0.865835922612179,-11.8258047873771,7
30,-10.0871724517275,-1.99094135952438,-10.5356245192068,7
30,-10.787027955744,-1.67850502761255,-8.68786994973141,7
30,-12.0789809381233,-2.59270599524308,-12.3836682832743,7
30,-11.0034423256118,-2.03527826821719,-8.48963915250934,7
30,-10.8774533720042,-0.587530977603707,-11.1833059571798,7
30,-9.39719611868907,-1.81538622654407,-10.9841551289993,7
30,-10.689878642805,-0.309644135832345,-10.3526786034966,7
30,11.2919067151461,9.04495563218107,8.11137301022769,8
30,11.3050015649792,8.11300991237502,7.63651020996062,8
30,10.8870874586893,6.57818164447487,6.2424662736088,8
30,9.60587605624439,7.55859655936385,7.7303189077934,8
30,10.4221934138,6.9626523577716,8.10318223073638,8
30,9.77922237609885,5.42744025612964,8.12737378123514,8
30,11.2573468082614,7.64189992370735,9.63663965876047,8
30,9.98529063853249,4.15279453316702,7.97914981552,8
30,9.42837463243106,6.03777895993491,7.12416686727399,8
30,8.81207050475073,8.14373915652497,9.85594620316922,8
31,14.916552079138,0.630105138680946,-1.36218367345688,1
31,14.5087231732731,-0.415604597291918,-0.609150804971699,1
31,15.5519940348385,-0.0448377729116992,0.419321612167087,1
31,13.462270545699,0.23049714377585,0.652669292873004,1
31,16.1679555635134,-1.12878135694356,-0.79409467149681,1
31,13.736625581896,-0.262785974271976,0.467719276616788,1
31,15.3497243141674,1.6219125823304,0.630326916682062,1
31,15.9497439453489,-0.857355056668309,1.13050869906127,1
31,16.0446822176763,-2.11454392221967,-2.18682110080124,1
31,16.6969638380371,0.688967687379019,0.86186701825343,1
31,-15.0801986462707,-0.248048487852258,0.804032318204526,2
31,-14.4566150968902,-0.346466537182744,0.327537146262959,2
31,-15.625895217002,0.98904894505605,0.973420580002988,2
31,-13.0550901496984,0.13347516691532,-1.43885253922362,2
31,-16.0430095360161,1.0826500960396,-0.438254952441528,2
31,-15.2613879948382,-1.09893409328427,-1.93402069737014,2
31,-14.4044788391908,-0.869655016196644,-0.818980544576308,2
31,-15.1277690205425,-0.442018092000891,-0.576192004568899,2
31,-16.9454476432573,-1.63021818445309,-1.25968317700601,2
31,-13.5631242646177,-0.27779073023854,-0.242606516869688,2
31,-2.25887050991463,-5.46973717120047,-13.8224104906147,3
31,0.963131214579673,-3.71484492978619,-13.5766434882933,3
31,0.950880760629361,-4.93973109655184,-14.0420502324956,3
31,0.204696840370034,-3.34768608370848,-15.8584099998961,3
31,-0.541556031567341,-3.37525076234405,-14.6143582269955,3
31,-0.999631853480856,-2.20087909165068,-14.6896851030147,3
31,0.020299333219291,0.474304880726783,-15.7175019908226,3
31,0.106552533359729,-3.37531311663337,-15.2606927307394,3
31,0.399251526406921,-3.67848736494999,-13.6305707489807,3
31,0.97867890130376,-4.52195300936626,-14.2178273591678,3
31,0.978808332306032,12.1048502774184,8.51087455025145,4
31,0.0827922748293541,13.3686443673394,10.4795749865693,4
31,0.958719357944846,11.5160653452475,8.53074182857288,4
31,-1.58987143091179,11.7372330141357,8.96778273038695,4
31,2.67490457403095,11.6435939058631,12.1362904656023,4
31,-0.772236158528394,9.56694427858671,9.39957359301578,4
31,0.797835580013895,13.3200132636906,10.9118048105028,4
31,-0.725178955106955,11.4876729116996,10.4005606518063,4
31,0.726062817687565,11.6850543170426,9.84981715581904,4
31,0.101634922964495,11.852922353127,8.55153080077271,4
31,-11.0728409849776,4.19762079849941,10.2582999604027,5
31,-12.3851353958523,3.44991551007074,10.3360483774211,5
31,-10.1855101555564,3.2918238681152,9.62987769883646,5
31,-8.55360857269359,3.43104959362312,9.21267046655833,5
31,-11.0703361426637,3.67486592396793,9.60300674415988,5
31,-10.1947468036344,2.27812285014302,9.94477220715723,5
31,-11.2884342380164,4.53125784125716,10.9918571988824,5
31,-11.4567959846423,2.67311621971035,8.57151763992972,5
31,-10.9037116619343,4.42728600175473,9.72832171465362,5
31,-10.3053597444311,4.57267273810108,8.3072310439371,5
31,11.8515401261964,-9.29452381577517,-2.89694296673502,6
31,9.80853178762148,-9.17855629598597,-3.35313326718981,6
31,10.4250664618501,-10.2714579360145,-4.64300280160869,6
31,12.0951644299687,-8.02422350298056,-4.03440053716546,6
31,10.1210065218141,-9.61998558345781,-6.6986932274501,6
31,9.90568480940569,-8.55190805954978,-4.19077151183176,6
31,8.66081752820455,-9.32172235501002,-4.42733082291534,6
31,10.2340440509395,-9.39494895742646,-6.69662869997949,6
31,10.4017894580475,-10.8425731152846,-7.94393153288328,6
31,12.8543802581676,-10.1200200611606,-5.80153391566816,6
31,-10.136202262952,-3.25908914263519,-11.1760944863339,7
31,-10.253462232164,-0.0108758419603627,-11.8440979461935,7
31,-9.78292170028289,-0.865835922612179,-11.8258047873771,7
31,-10.0871724517275,-1.99094135952438,-10.5356245192068,7
31,-10.787027955744,-1.67850502761255,-8.68786994973141,7
31,-12.0789809381233,-2.59270599524308,-12.3836682832743,7
